taxonID	datasetID	parentNameUsageID	acceptedNameUsageID	originalNameUsageID	scientificName	scientificNameAuthorship	canonicalName	genericName	specificEpithet	infraspecificEpithet	taxonRank	nameAccordingTo	namePublishedIn	taxonomicStatus	nomenclaturalStatus	taxonRemarks	kingdom	phylum	class	order	family	genus
5040042	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina turgida (Moure, 1941)	(Moure, 1941)	Ceratina turgida	Ceratina	turgida		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
8749887	c8227bb4-4143-443f-8cb2-51f9576aff14	1341198			Ceratina umbricosta Roig-Alsina, 2013	Roig-Alsina, 2013	Ceratina umbricosta	Ceratina	umbricosta		species		Roig-Alsina, Arturo. 2013. El género Ceratina en la Argentina: revisión del subgénero Neoclavicera subg. n. (Hymenoptera, Apidae, Xylocopinae). Revista del Museo Argentino de Ciencias Naturales, n.s. 15(1): 121 - 143.	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039745	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina richardsoniae Schrottky, 1909	Schrottky, 1909	Ceratina richardsoniae	Ceratina	richardsoniae		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039986	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina stilbonota Moure, 1941	Moure, 1941	Ceratina stilbonota	Ceratina	stilbonota		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5040028	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina buscki Cockerell, 1919	Cockerell, 1919	Ceratina buscki	Ceratina	buscki		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5040059	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina flavopicta Smith, 1858	Smith, 1858	Ceratina flavopicta	Ceratina	flavopicta		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039998	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina nilotica Cockerell, 1937	Cockerell, 1937	Ceratina nilotica	Ceratina	nilotica		species		Cockerell, T.D.A. 1937. African bees of the genera Ceratina, Halictus and Megachile. 254 pp. William Clowes and Sons, London	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5040048	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina metaria Cockerell, 1920	Cockerell, 1920	Ceratina metaria	Ceratina	metaria		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5040010	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina unicolor Friese, 1911	Friese, 1911	Ceratina unicolor	Ceratina	unicolor		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039780	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina apacheorum Daly, 1973	Daly, 1973	Ceratina apacheorum	Ceratina	apacheorum		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039890	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina azurea Benoist, 1955	Benoist, 1955	Ceratina azurea	Ceratina	azurea		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039982	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina vechti (Baker, 1997)	(Baker, 1997)	Ceratina vechti	Ceratina	vechti		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039779	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina hieroglyphica Smith, 1854	Smith, 1854	Ceratina hieroglyphica	Ceratina	hieroglyphica		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5040083	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina nigriceps Friese, 1905	Friese, 1905	Ceratina nigriceps	Ceratina	nigriceps		species		Friese, H. (1905). Die Keulhornbienen Afrikas. Genus Ceratina (Hym.). Wiener Entomologische Zeitung, Vol. 24.	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039813	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina nasalis Friese, 1905	Friese, 1905	Ceratina nasalis	Ceratina	nasalis		species		Friese, H. (1905). Die Keulhornbienen Afrikas. Genus Ceratina (Hym.). Wiener Entomologische Zeitung, Vol. 24.	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039775	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina ignara Cresson, 1878	Cresson, 1878	Ceratina ignara	Ceratina	ignara		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039750	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina atra Friese, 1917	Friese, 1917	Ceratina atra	Ceratina	atra		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
9005227	c8227bb4-4143-443f-8cb2-51f9576aff14	1341198			Ceratina nepalensis Shiokawa, 2008	Shiokawa, 2008	Ceratina nepalensis	Ceratina	nepalensis		species		Shiokawa, Makoto. 2008. Synopsis of the bee genus Ceratina (Insecta: Hymenoptera: Apidae) in Nepal, with descriptions of five new species and one new subspecies. Species Diversity 13(4): 201–220.	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039959	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina timberlakei Daly, 1973	Daly, 1973	Ceratina timberlakei	Ceratina	timberlakei		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039851	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina propinqua Cameron, 1897	Cameron, 1897	Ceratina propinqua	Ceratina	propinqua		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
8329635	4cec8fef-f129-4966-89b7-4f8439aba058	1341198			Ceratina mikmaqi Rehan, 2011	Rehan, 2011	Ceratina mikmaqi	Ceratina	mikmaqi		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5040065	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina lehmanni Friese, 1910	Friese, 1910	Ceratina lehmanni	Ceratina	lehmanni		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
8753465	7ddf754f-d193-4cc9-b351-99906754a03b	1341822			Melitoma danunciae F.F.Oliveira & Engel, 2015	F.F.Oliveira & Engel, 2015	Melitoma danunciae	Melitoma	danunciae		species		"de Oliveira, Favízia F. & Michael S. Engel. 2015. A New Species of Melitoma Lepeletier & Serville from Northern and Northeastern Brazil (Hymenoptera: Apidae: Emphorini) in A.J.C. Aguiar, R.B. Gonçalves, K.S. Ramos (orgs), ""Ensaios sobre as Abelhas da região Neotropical: Homenagem aos 80 anos de Danuncia Urban"". Universidade Federal do Paraná, Curitiba, PR. First Edition."	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Melitoma
5039873	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina taborae Strand, 1912	Strand, 1912	Ceratina taborae	Ceratina	taborae		species		Strand, E. 1912. Neue afrikanische Bienen der Gattungen Sphecodes und Ceratina. Archiv für Naturgeschichte 77: 12-27	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039941	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina fulvofasciata Ducke, 1908	Ducke, 1908	Ceratina fulvofasciata	Ceratina	fulvofasciata		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
6128479	1ec61203-14fa-4fbd-8ee5-a4a80257b45a	1341198			Ceratina kankauensis Strand	Strand	Ceratina kankauensis	Ceratina	kankauensis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
8926995	c8227bb4-4143-443f-8cb2-51f9576aff14	1341198			Ceratina latisetis Roig-Alsina, 2013	Roig-Alsina, 2013	Ceratina latisetis	Ceratina	latisetis		species		Roig-Alsina, Arturo. 2013. El género Ceratina en la Argentina: revisión del subgénero Neoclavicera subg. n. (Hymenoptera, Apidae, Xylocopinae). Revista del Museo Argentino de Ciencias Naturales, n.s. 15(1): 121 - 143.	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039911	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina nigrita Ashmead, 1900	Ashmead, 1900	Ceratina nigrita	Ceratina	nigrita		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5040045	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina nigrolabiata Friese, 1896	Friese, 1896	Ceratina nigrolabiata	Ceratina	nigrolabiata		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
12251031	c8227bb4-4143-443f-8cb2-51f9576aff14	1341198			Ceratina canaliculata Roig-Alsina, 2016	Roig-Alsina, 2016	Ceratina canaliculata	Ceratina	canaliculata		species		Roig-Alsina, Arturo. 2016. A revision of the bee genus Ceratina, subgenus Rhysoceratina (Hymenoptera, Apidae, Xylocopinae). Revista del Museo Argentino de Ciencias Naturales, n.s. 18(2): 125-146.	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039817	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina zebra Friese, 1921	Friese, 1921	Ceratina zebra	Ceratina	zebra		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5040014	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina speculina Cockerell, 1937	Cockerell, 1937	Ceratina speculina	Ceratina	speculina		species		Cockerell, T.D.A. 1937. African bees of the genera Ceratina, Halictus and Megachile. 254 pp. William Clowes and Sons, London	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039895	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina macrocephala Friese, 1911	Friese, 1911	Ceratina macrocephala	Ceratina	macrocephala		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5040020	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina schwarziana Terzo, 1998	Terzo, 1998	Ceratina schwarziana	Ceratina	schwarziana		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
12209233	c8227bb4-4143-443f-8cb2-51f9576aff14	1341198			Ceratina mendozina Roig-Alsina, 2016	Roig-Alsina, 2016	Ceratina mendozina	Ceratina	mendozina		species		Roig-Alsina, Arturo. 2016. A revision of the bee genus Ceratina, subgenus Rhysoceratina (Hymenoptera, Apidae, Xylocopinae). Revista del Museo Argentino de Ciencias Naturales, n.s. 18(2): 125-146.	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039898	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina popovi Wu, 1963	Wu, 1963	Ceratina popovi	Ceratina	popovi		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039949	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina piracicabana Schrottky, 1911	Schrottky, 1911	Ceratina piracicabana	Ceratina	piracicabana		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039858	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina guineae Strand, 1912	Strand, 1912	Ceratina guineae	Ceratina	guineae		species		Strand, & Embrik. (1912). Zoologische Ergebnisse der Expedition des Herrn G. Tessmann nach Süd-Kamerun und Spanisch-Guinea. Bienen. Mitteilungen Aus Dem Zoologischen Museum in Berlin, Vol. 6, No. 2.	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039979	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina braunsi Eardley & Daly, 2007	Eardley & Daly, 2007	Ceratina braunsi	Ceratina	braunsi		species		Eardley, C.D. and H.V. Daly. 2007. Bees of the genus Ceratina Latreille in southern Africa (Hymenoptera, Apoidea). Entomofauna supplement 13: 1-96	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039994	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina pictifrons Smith, 1861	Smith, 1861	Ceratina pictifrons	Ceratina	pictifrons		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039995	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina congoensis Meunier, 1890	Meunier, 1890	Ceratina congoensis	Ceratina	congoensis		species		Meunier, M.F. 1890. Communication in meeting of 26 November 1890. Bulletin de la Société Entomologique de France 115-117: 201-202	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5040057	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina incognita Bingham, 1898	Bingham, 1898	Ceratina incognita	Ceratina	incognita		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5040050	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina sequoiae Michener, 1936	Michener, 1936	Ceratina sequoiae	Ceratina	sequoiae		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039818	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina saundersi Daly, 1983	Daly, 1983	Ceratina saundersi	Ceratina	saundersi		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5040080	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina tropica Crawford, 1910	Crawford, 1910	Ceratina tropica	Ceratina	tropica		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5040006	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina loquata Nurse, 1902	Nurse, 1902	Ceratina loquata	Ceratina	loquata		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039781	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina bicolorata Smith, 1879	Smith, 1879	Ceratina bicolorata	Ceratina	bicolorata		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039909	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina warnckei Terzo, 1998	Terzo, 1998	Ceratina warnckei	Ceratina	warnckei		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
8913209	c8227bb4-4143-443f-8cb2-51f9576aff14	1341198			Ceratina spectata Shiokawa, 2015	Shiokawa, 2015	Ceratina spectata	Ceratina	spectata		species		Shiokawa, Makoto. 2015. Taxonomic Notes on the Compacta Species Group of the Genus Ceratina from the Oriental Region, with Four New Species and Two New Subspecies (Hymenoptera: Apidae). Japanese Journal of Systematic Entomology 21(1): 121-137.	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039743	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina albosticta Cockerell, 1931	Cockerell, 1931	Ceratina albosticta	Ceratina	albosticta		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039728	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina ridleyi Cockerell, 1910	Cockerell, 1910	Ceratina ridleyi	Ceratina	ridleyi		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039916	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina gomphrenae Schrottky, 1909	Schrottky, 1909	Ceratina gomphrenae	Ceratina	gomphrenae		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039935	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina lucifera Cockerell, 1934	Cockerell, 1934	Ceratina lucifera	Ceratina	lucifera		species		Cockerell, T.D.A. 1934. Some bees of the genus Ceratina from Africa. American Museum Novitates 736: 1-4	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039897	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina nigritula Michener, 1954	Michener, 1954	Ceratina nigritula	Ceratina	nigritula		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039840	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina cuprifrons Strand, 1910	Strand, 1910	Ceratina cuprifrons	Ceratina	cuprifrons		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039996	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina unimaculata Smith, 1879	Smith, 1879	Ceratina unimaculata	Ceratina	unimaculata		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039871	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina palauensis Yasumatsu, 1939	Yasumatsu, 1939	Ceratina palauensis	Ceratina	palauensis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039834	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina quadripunctata Wu, 2000	Wu, 2000	Ceratina quadripunctata	Ceratina	quadripunctata		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039882	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina crewi Cockerell, 1903	Cockerell, 1903	Ceratina crewi	Ceratina	crewi		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039729	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina dalyi Terzo, 1998	Terzo, 1998	Ceratina dalyi	Ceratina	dalyi		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
9197557	c8227bb4-4143-443f-8cb2-51f9576aff14	1341198			Ceratina parvimacula Roig-Alsina, 2013	Roig-Alsina, 2013	Ceratina parvimacula	Ceratina	parvimacula		species		Roig-Alsina, Arturo. 2013. El género Ceratina en la Argentina: revisión del subgénero Neoclavicera subg. n. (Hymenoptera, Apidae, Xylocopinae). Revista del Museo Argentino de Ciencias Naturales, n.s. 15(1): 121 - 143.	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5040025	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina combinata Friese, 1910	Friese, 1910	Ceratina combinata	Ceratina	combinata		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039917	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina morawitzi Sickmann, 1894	Sickmann, 1894	Ceratina morawitzi	Ceratina	morawitzi		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5040005	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina diligens Smith, 1879	Smith, 1879	Ceratina diligens	Ceratina	diligens		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5040061	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina allodapoides Strand, 1912	Strand, 1912	Ceratina allodapoides	Ceratina	allodapoides		species		Strand, & Embrik. (1912). Zoologische Ergebnisse der Expedition des Herrn G. Tessmann nach Süd-Kamerun und Spanisch-Guinea. Bienen. Mitteilungen Aus Dem Zoologischen Museum in Berlin, Vol. 6, No. 2.	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039783	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina schwarzi Kocourek, 1998	Kocourek, 1998	Ceratina schwarzi	Ceratina	schwarzi		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
8769683	c8227bb4-4143-443f-8cb2-51f9576aff14	1341198			Ceratina rukaina Sung & Shiokawa, 2012	Sung & Shiokawa, 2012	Ceratina rukaina	Ceratina	rukaina		species		Sung, I-Hsin & Makoto Shiokawa. 2012. Synopsis of the Bee Subgenus Ceratina in Taiwan, with Descriptions of Four New Species (Hymenoptera, Apidae). Japanese Journal of systematic entomology 18(1): 155-170.	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039777	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina chrysomalla Gerstäcker, 1869	Gerstäcker, 1869	Ceratina chrysomalla	Ceratina	chrysomalla		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5040056	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina truncata Friese, 1905	Friese, 1905	Ceratina truncata	Ceratina	truncata		species		Friese, H. (1905). Die Keulhornbienen Afrikas. Genus Ceratina (Hym.). Wiener Entomologische Zeitung, Vol. 24.	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5040029	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina boninensis Yasumatsu, 1955	Yasumatsu, 1955	Ceratina boninensis	Ceratina	boninensis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039893	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina egeria Nurse, 1904	Nurse, 1904	Ceratina egeria	Ceratina	egeria		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039896	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina accusator Cockerell, 1919	Cockerell, 1919	Ceratina accusator	Ceratina	accusator		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039976	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina texana Daly, 1973	Daly, 1973	Ceratina texana	Ceratina	texana		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039800	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina alberti Cockerell, 1937	Cockerell, 1937	Ceratina alberti	Ceratina	alberti		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039826	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina glossata Michener, 1954	Michener, 1954	Ceratina glossata	Ceratina	glossata		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
5039940	7ddf754f-d193-4cc9-b351-99906754a03b	1341198			Ceratina canarensis Cockerell, 1919	Cockerell, 1919	Ceratina canarensis	Ceratina	canarensis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
8736964	c8227bb4-4143-443f-8cb2-51f9576aff14	1341198			Ceratina splendida Shiokawa, 2008	Shiokawa, 2008	Ceratina splendida	Ceratina	splendida		species		Shiokawa, Makoto. 2008. Synopsis of the bee genus Ceratina (Insecta: Hymenoptera: Apidae) in Nepal, with descriptions of five new species and one new subspecies. Species Diversity 13(4): 201–220.	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina
